date,municipality,consumption_kwh,production_mlr_prediction,production_mlr_residual_kwh
2021-04-25,Lambayong,54009.78,52249.99671753199,1759.783282468008
2021-04-26,Lambayong,62674.51,61029.88585431563,1644.624145684371
2021-04-27,Lambayong,63505.28,63618.74734884541,-113.46734884541365
2021-04-28,Lambayong,69136.38,64833.482649897975,4302.89735010203
2021-04-29,Lambayong,67456.95,65117.382686709,2339.567313290994
2021-04-30,Lambayong,65690.55,64517.22642590012,1173.3235740998862
2021-05-01,Lambayong,56128.19,54683.45986939092,1444.7301306090812
2021-05-02,Lambayong,58241.84,54866.5730403186,3375.266959681394
2021-05-03,Lambayong,60861.03,61661.70818865724,-800.6781886572426
2021-05-04,Lambayong,59203.77,61744.36407709727,-2540.594077097274
2021-05-05,Lambayong,59642.49,60688.6297754164,-1046.139775416399
2021-05-06,Lambayong,57817.01,58880.09017344574,-1063.0801734457345
2021-05-07,Lambayong,57666.24,58583.622628833655,-917.3826288336568
2021-05-08,Lambayong,57014.06,56465.32893111965,548.7310688803482
2021-05-09,Lambayong,55306.95,55384.470055341175,-77.5200553411778
2021-05-10,Lambayong,63037.38,61035.33219584084,2002.047804159156
2021-05-11,Lambayong,62498.48,62134.88247948116,363.59752051884425
2021-05-12,Lambayong,63175.08,62116.347907839605,1058.7320921603969
2021-05-13,Lambayong,55303.87,57635.61796751346,-2331.74796751346
2021-05-14,Lambayong,62213.01,58681.63058581449,3531.3794141855105
2021-05-15,Lambayong,58837.53,60235.39362523373,-1397.863625233731
2021-05-16,Lambayong,55317.28,55802.62680435005,-485.3468043500543
2021-05-17,Lambayong,59731.47,60796.091437031784,-1064.621437031783
2021-05-18,Lambayong,61261.54,60661.785676078434,599.7543239215665
2021-05-19,Lambayong,58844.55,58714.943712878114,129.60628712188918
2021-05-20,Lambayong,63781.25,59684.431098113906,4096.818901886094
2021-05-21,Lambayong,67740.29,64130.92176446105,3609.3682355389465
2021-05-22,Lambayong,58538.28,60375.8089169462,-1837.5289169461976
2021-05-23,Lambayong,55125.52,55667.483875069294,-541.9638750692975
2021-05-24,Lambayong,59289.89,58807.498043198575,482.3919568014244
2021-05-25,Lambayong,57834.57,57916.13116946016,-81.56116946016118
2021-05-26,Lambayong,57545.0,56802.41000717627,742.5899928237268
2021-05-27,Lambayong,57115.53,59874.97583720398,-2759.445837203981
2021-05-28,Lambayong,57053.66,59022.31096972125,-1968.650969721246
2021-05-29,Lambayong,53660.52,53169.333117213246,491.1868827867511
2021-05-30,Lambayong,52093.33,52386.90058381406,-293.5705838140566
2021-05-31,Lambayong,58339.57,55668.12402730578,2671.4459726942223
2021-06-01,Lambayong,59792.58,57059.478134551166,2733.101865448836
2021-06-02,Lambayong,60314.38,57718.25666615586,2596.123333844138
2021-06-03,Lambayong,60499.23,57848.42736173829,2650.80263826171
2021-06-04,Lambayong,59786.83,60269.267728012666,-482.4377280126646
2021-06-05,Lambayong,55197.93,56161.98991940364,-964.0599194036404
2021-06-06,Lambayong,54670.28,53625.467362658266,1044.8126373417326
2021-06-07,Lambayong,57089.81,56255.22597339307,834.5840266069281
2021-06-08,Lambayong,58859.71,58493.93579460029,365.77420539970626
2021-06-09,Lambayong,62177.28,61606.44595976467,570.8340402353278
2021-06-10,Lambayong,62553.69,62006.25542450982,547.4345754901806
2021-06-11,Lambayong,61883.82,60173.79611429357,1710.0238857064323
2021-06-12,Lambayong,52548.9,53985.80290329119,-1436.9029032911858
2021-06-13,Lambayong,55501.35,52942.970804255856,2558.3791957441426
2021-06-14,Lambayong,63066.18,59863.254554843945,3202.9254451560555
2021-06-15,Lambayong,60582.61,59825.816215553394,756.7937844466069
2021-06-16,Lambayong,59599.16,58777.231874911406,821.9281250885979
2021-06-17,Lambayong,69975.8,65511.123031361945,4464.676968638058
2021-06-18,Lambayong,79095.28,68915.86207721023,10179.41792278977
2021-06-19,Lambayong,72566.22,68441.23373635509,4124.986263644911
2021-06-20,Lambayong,62345.49,62874.8514032481,-529.3614032481055
2021-06-21,Lambayong,59890.17,61699.5794646499,-1809.4094646498997
2021-06-22,Lambayong,59362.85,60366.4397006863,-1003.5897006863015
2021-06-23,Lambayong,61426.29,62606.45109490186,-1180.1610949018577
2021-06-24,Lambayong,57251.73,61609.31207893694,-4357.582078936939
2021-06-25,Lambayong,56268.56,61118.544087723705,-4849.9840877237075
2021-06-26,Lambayong,53661.86,55861.76733944271,-2199.9073394427105
2021-06-27,Lambayong,53094.21,56404.26726745838,-3310.057267458382
2021-06-28,Lambayong,58235.43,57947.16968941649,288.2603105835078
2021-06-29,Lambayong,62735.33,59340.12844980988,3395.2015501901187
2021-06-30,Lambayong,59787.98,59967.99157618213,-180.01157618212892
2021-07-01,Lambayong,58233.53,57851.33744206403,382.19255793596676
2021-07-02,Lambayong,60347.02,62031.60345821447,-1684.5834582144744
2021-07-03,Lambayong,57892.0,60373.052756379446,-2481.052756379446
2021-07-04,Lambayong,52894.84,55874.72901376452,-2979.889013764521
2021-07-05,Lambayong,64092.67,62217.317135991805,1875.3528640081931
2021-07-06,Lambayong,67670.21,67679.90986554117,-9.699865541158943
2021-07-07,Lambayong,68033.38,68636.34067145824,-602.9606714582333
2021-07-08,Lambayong,67530.33,66815.80479510278,714.5252048972179
2021-07-09,Lambayong,64067.42,64373.9506818149,-306.5306818149038
2021-07-10,Lambayong,57574.39,58721.3594140831,-1146.969414083098
2021-07-11,Lambayong,58289.81,58254.130105943404,35.679894056593184
2021-07-12,Lambayong,63831.58,64468.92296312494,-637.3429631249383
2021-07-13,Lambayong,62230.24,65606.72166979164,-3376.4816697916467
2021-07-14,Lambayong,58914.79,62106.11340323814,-3191.323403238137
2021-07-15,Lambayong,61719.86,63441.4000914496,-1721.5400914495985
2021-07-16,Lambayong,59175.03,61612.02122982431,-2436.9912298243144
2021-07-17,Lambayong,56023.8,57749.516365610965,-1725.7163656109624
2021-07-18,Lambayong,52895.29,54155.90752106564,-1260.6175210656365
2021-07-19,Lambayong,64899.26,62417.697011002296,2481.5629889977063
2021-07-20,Lambayong,56654.06,60098.36750954253,-3444.30750954253
2021-07-21,Lambayong,61020.03,60928.17989903577,91.85010096422775
2021-07-22,Lambayong,56818.54,60349.73516226593,-3531.1951622659326
2021-07-23,Lambayong,57360.44,58803.10001872351,-1442.660018723509
2021-07-24,Lambayong,54236.64,54220.79339906647,15.84660093353159
2021-07-25,Lambayong,53376.39,54061.983474132256,-685.5934741322562
2021-07-26,Lambayong,60954.79,61748.05237036963,-793.2623703696299
2021-07-27,Lambayong,58868.32,60558.259492957826,-1689.9394929578266
2021-07-28,Lambayong,57655.76,58213.174258928215,-557.4142589282128
2021-07-29,Lambayong,58246.12,59068.38502374523,-822.2650237452253
2021-07-30,Lambayong,62001.92,60187.52690435872,1814.3930956412805
2021-07-31,Lambayong,58495.2,58261.75326352739,233.44673647260788
2021-08-01,Lambayong,55783.7,56382.25104516692,-598.5510451669252
2021-08-02,Lambayong,62565.97,63485.67195288027,-919.7019528802703
2021-08-03,Lambayong,58298.18,59304.81734739728,-1006.6373473972781
2021-08-04,Lambayong,59831.41,58740.72355123871,1090.686448761291
2021-08-05,Lambayong,59880.94,60185.43272777619,-304.492727776189
2021-08-06,Lambayong,56205.01,57188.32738852458,-983.3173885245778
2021-08-07,Lambayong,59750.88,57668.39286247843,2082.487137521566
2021-08-08,Lambayong,54370.09,55087.656459584476,-717.5664595844792
2021-08-09,Lambayong,60252.84,59884.47239897679,368.3676010232084
2021-08-10,Lambayong,62224.5,59684.62571524143,2539.8742847585672
2021-08-11,Lambayong,58557.95,56084.13311530985,2473.8168846901463
2021-08-12,Lambayong,58184.54,57626.443966846,558.0960331539973
2021-08-13,Lambayong,60091.56,58051.630986336895,2039.9290136631025
2021-08-14,Lambayong,59042.12,58266.495837725946,775.6241622740563
2021-08-15,Lambayong,54478.13,54287.08741748224,191.042582517759
2021-08-16,Lambayong,58910.29,58514.2769213485,396.0130786515001
2021-08-17,Lambayong,60308.65,62537.68027981296,-2229.030279812956
2021-08-18,Lambayong,62569.62,60399.66426365305,2169.9557363469503
2021-08-19,Lambayong,66152.67,63390.00839740011,2762.6616025998883
2021-08-20,Lambayong,67639.15,64386.22595989502,3252.9240401049756
2021-08-21,Lambayong,57779.09,58453.20748316164,-674.1174831616445
2021-08-22,Lambayong,56185.67,55484.53747180548,701.1325281945174
2021-08-23,Lambayong,57933.98,56439.3861504033,1494.5938495967057
2021-08-24,Lambayong,60288.1,59451.00509945302,837.0949005469811
2021-08-25,Lambayong,58497.74,58395.52176835998,102.21823164002126
2021-08-26,Lambayong,58044.28,59841.13002478742,-1796.850024787418
2021-08-27,Lambayong,56440.87,59211.0642579826,-2770.194257982599
2021-08-28,Lambayong,53787.16,56866.41615554,-3079.2561555399952
2021-08-29,Lambayong,48153.22,51123.3836331981,-2970.163633198099
2021-08-30,Lambayong,50479.0,50552.03955672914,-73.03955672914162
2021-08-31,Lambayong,54868.58,54558.16838163257,310.41161836743413
2021-09-01,Lambayong,54378.54,54129.691907197564,248.84809280243644
2021-09-02,Lambayong,55541.9,57056.00974858994,-1514.1097485899372
2021-09-03,Lambayong,55632.99,55603.62127583858,29.36872416141705
2021-09-04,Lambayong,53800.98,53556.47880987514,244.5011901248654
2021-09-05,Lambayong,53264.33,53585.31812502748,-320.9881250274775
2021-09-06,Lambayong,63301.28,58707.7884695362,4593.491530463798
2021-09-07,Lambayong,62392.64,62039.05818789438,353.5818121056218
2021-09-08,Lambayong,58884.93,58296.55784497222,588.3721550277769
2021-09-09,Lambayong,60059.28,58320.858835065985,1738.421164934014
2021-09-10,Lambayong,61518.54,60911.40068048381,607.1393195161872
2021-09-11,Lambayong,57700.53,59201.475786338124,-1500.945786338125
2021-09-12,Lambayong,53511.63,54111.48434016649,-599.8543401664938
2021-09-13,Lambayong,59101.47,56610.40982254153,2491.060177458472
2021-09-14,Lambayong,58900.32,58223.47463046858,676.8453695314165
2021-09-15,Lambayong,60186.8,57715.5422537045,2471.2577462955014
2021-09-16,Lambayong,61120.44,58533.76918766059,2586.670812339413
2021-09-17,Lambayong,61210.27,60972.704767330135,237.56523266986187
2021-09-18,Lambayong,53638.98,53821.12215239996,-182.14215239995974
2021-09-19,Lambayong,51634.08,52958.34932208041,-1324.2693220804067
2021-09-20,Lambayong,58075.58,59245.269953353534,-1169.6899533535325
2021-09-21,Lambayong,57190.76,58257.870319068476,-1067.1103190684735
2021-09-22,Lambayong,60098.07,59682.34365860051,415.72634139948786
2021-09-23,Lambayong,60243.66,60107.13919501027,136.52080498973373
2021-09-24,Lambayong,61249.08,60362.7335572983,886.3464427017025
2021-09-25,Lambayong,61430.66,59818.407640817226,1612.2523591827776
2021-09-26,Lambayong,52604.59,54954.62660616416,-2350.0366061641616
2021-09-27,Lambayong,55202.22,58135.16562558878,-2932.945625588778
2021-09-28,Lambayong,58141.46,59112.149514608245,-970.6895146082461
2021-09-29,Lambayong,58670.5,60332.473289186826,-1661.9732891868262
2021-09-30,Lambayong,58655.33,61054.7015183708,-2399.3715183707973
2021-10-01,Lambayong,61123.12,61544.66850834987,-421.5485083498643
2021-10-02,Lambayong,63736.17,61761.830408998445,1974.3395910015533
2021-10-03,Lambayong,61560.65,59841.24782091703,1719.402179082972
2021-10-04,Lambayong,63698.76,61008.52553807983,2690.2344619201685
2021-10-05,Lambayong,64595.16,61686.1030724254,2909.056927574602
2021-10-06,Lambayong,63701.97,61558.82158825232,2143.1484117476793
2021-10-07,Lambayong,65090.24,64222.53129687466,867.7087031253395
2021-10-08,Lambayong,62207.35,63287.41325237206,-1080.0632523720633
2021-10-09,Lambayong,56157.08,58625.675860268166,-2468.595860268164
2021-10-10,Lambayong,51801.45,53224.38110343456,-1422.9311034345665
2021-10-11,Lambayong,56008.74,53818.898273507344,2189.841726492654
2021-10-12,Lambayong,58656.68,59339.31141559952,-682.6314155995206
2021-10-13,Lambayong,60643.21,60774.049931003436,-130.8399310034365
2021-10-14,Lambayong,61861.27,61193.03939177138,668.2306082286159
2021-10-15,Lambayong,62418.99,60632.846749778604,1786.1432502213938
2021-10-16,Lambayong,60145.63,58877.76337127071,1267.8666287292872
2021-10-17,Lambayong,55514.81,56542.54588225425,-1027.735882254252
2021-10-18,Lambayong,63408.14,60239.08094688652,3169.0590531134803
2021-10-19,Lambayong,60410.2,60799.26680481457,-389.0668048145744
2021-10-20,Lambayong,61405.35,63078.35071382209,-1673.00071382209
2021-10-21,Lambayong,65028.28,65023.67844392169,4.601556078305293
2021-10-22,Lambayong,65086.41,64729.72436470655,356.68563529345556
2021-10-23,Lambayong,57340.91,59510.583123872,-2169.673123871995
2021-10-24,Lambayong,56154.38,55099.28159682069,1055.098403179305
2021-10-25,Lambayong,61689.68,60133.220699173646,1556.4593008263546
2021-10-26,Lambayong,66215.4,63028.4917219791,3186.908278020892
2021-10-27,Lambayong,62857.7,63684.86656912624,-827.166569126246
2021-10-28,Lambayong,66337.35,65055.50235196293,1281.8476480370737
2021-10-29,Lambayong,63068.78,64884.3555932477,-1815.575593247704
2021-10-30,Lambayong,61041.09,61469.63158008634,-428.5415800863411
2021-10-31,Lambayong,57506.8,58794.70809061843,-1287.9080906184245
2021-11-01,Lambayong,59992.37,60666.21982363262,-673.8498236326195
2021-11-02,Lambayong,60739.69,58268.546367042116,2471.1436329578864
2021-11-03,Lambayong,64180.28,63327.33880125082,852.9411987491767
2021-11-04,Lambayong,64590.36,65037.07188023603,-446.71188023602735
2021-11-05,Lambayong,59899.06,64568.43319761188,-4669.37319761188
2021-11-06,Lambayong,59637.28,59265.88094948801,371.3990505119873
2021-11-07,Lambayong,53877.36,55175.94606119499,-1298.5860611949902
2021-11-08,Lambayong,57892.46,58794.75280096528,-902.2928009652824
2021-11-09,Lambayong,57545.76,59570.821593839006,-2025.0615938390038
2021-11-10,Lambayong,57113.86,58115.477767668104,-1001.6177676681036
2021-11-11,Lambayong,56564.55,55407.3101290185,1157.2398709815025
2021-11-12,Lambayong,59099.29,60127.245552078755,-1027.9555520787544
2021-11-13,Lambayong,59710.24,59159.05899108451,551.1810089154897
2021-11-14,Lambayong,53563.5,55610.42482243656,-2046.9248224365583
2021-11-15,Lambayong,59230.92,57290.466921803396,1940.4530781966023
2021-11-16,Lambayong,60412.31,60308.84993337498,103.46006662501895
2021-11-17,Lambayong,61999.91,60969.18508048098,1030.7249195190234
2021-11-18,Lambayong,59938.31,61904.68817551571,-1966.3781755157106
2021-11-19,Lambayong,65751.33,63047.96387529095,2703.3661247090495
2021-11-20,Lambayong,55403.21,58879.59464693996,-3476.3846469399577
2021-11-21,Lambayong,52350.7,53041.26540321075,-690.5654032107559
2021-11-22,Lambayong,54774.09,55963.12976813702,-1189.0397681370232
2021-11-23,Lambayong,58563.71,56227.62445367398,2336.085546326016
2021-11-24,Lambayong,57081.15,56722.88308913681,358.26691086318897
2021-11-25,Lambayong,56085.91,54752.27552063617,1333.6344793638345
2021-11-26,Lambayong,56220.97,58004.52880726781,-1783.5588072678074
2021-11-27,Lambayong,53691.33,54023.65031577794,-332.3203157779353
2021-11-28,Lambayong,52522.2,52561.41795033589,-39.217950335892965
2021-11-29,Lambayong,56411.93,54176.90297025966,2235.0270297403404
2021-11-30,Lambayong,54193.59,53686.63294149414,506.95705850585364
2021-12-01,Lambayong,57857.17,56314.34061409049,1542.8293859095065
2021-12-02,Lambayong,58832.44,59404.43578980098,-571.9957898009743
2021-12-03,Lambayong,57655.71,58709.81906869043,-1054.109068690428
2021-12-04,Lambayong,53642.91,52115.299962122845,1527.610037877159
2021-12-05,Lambayong,50763.45,52037.57872034864,-1274.1287203486427
2021-12-06,Lambayong,56276.06,55294.15342870263,981.9065712973679
2021-12-07,Lambayong,58979.25,58473.398109654394,505.8518903456061
2021-12-08,Lambayong,55143.57,54252.35298208323,891.2170179167733
2021-12-09,Lambayong,57647.4,57326.45199317069,320.94800682931236
2021-12-10,Lambayong,59916.17,58689.15485182543,1227.0151481745706
2021-12-11,Lambayong,56735.02,55856.2346874581,878.7853125418987
2021-12-12,Lambayong,52673.13,53303.30073432532,-630.170734325322
2021-12-13,Lambayong,59924.21,58303.1608661941,1621.0491338059
2021-12-14,Lambayong,59269.4,57616.72359213539,1652.6764078646083
2021-12-15,Lambayong,58189.88,58742.20336133686,-552.3233613368648
2021-12-16,Lambayong,59684.81,59254.03467983293,430.7753201670712
2021-12-17,Lambayong,59820.26,59447.92468901038,372.33531098961976
2021-12-18,Lambayong,57408.61,57992.297568702066,-583.6875687020656
2021-12-19,Lambayong,52213.65,54480.29669044776,-2266.6466904477566
2021-12-20,Lambayong,54435.93,53619.50983722559,816.4201627744114
2021-12-21,Lambayong,56934.09,56409.82331760766,524.2666823923355
2021-12-22,Lambayong,60573.18,58055.19107188287,2517.988928117127
2021-12-23,Lambayong,59575.38,60398.69834882779,-823.3183488277937
2021-12-24,Lambayong,62699.18,61235.95221507923,1463.2277849207676
2021-12-25,Lambayong,55072.74,56717.26857855218,-1644.5285785521846
2021-12-26,Lambayong,58163.08,55418.72047893871,2744.359521061291
2021-12-27,Lambayong,67679.37,63044.08590685383,4635.284093146169
2021-12-28,Lambayong,60798.07,62489.65171293075,-1691.581712930747
2021-12-29,Lambayong,66714.95,65545.15617613104,1169.793823868953
2021-12-30,Lambayong,65312.82,64103.128276921234,1209.6917230787658
2021-12-31,Lambayong,67461.53,63648.448134873004,3813.0818651269947
2022-01-01,Lambayong,52147.76,56626.433934848515,-4478.673934848513
2022-01-02,Lambayong,55468.51,54727.15764867965,741.3523513203545
2022-01-03,Lambayong,61242.22,60137.142570223325,1105.0774297766766
2022-01-04,Lambayong,59998.65,59654.98238012902,343.6676198709829
2022-01-05,Lambayong,60545.28,62224.74411314228,-1679.4641131422832
2022-01-06,Lambayong,56897.39,58117.14115655226,-1219.7511565522582
2022-01-07,Lambayong,58946.58,62902.357003111436,-3955.777003111434
2022-01-08,Lambayong,52064.47,52096.29708553102,-31.827085531018383
2022-01-09,Lambayong,51688.74,54182.97295204393,-2494.2329520439307
2022-01-10,Lambayong,58265.05,61196.44539716886,-2931.3953971688607
2022-01-11,Lambayong,60962.57,62423.78279096371,-1461.212790963713
2022-01-12,Lambayong,61742.73,62439.49976000274,-696.7697600027386
2022-01-13,Lambayong,61780.11,65027.981235174324,-3247.8712351743234
2022-01-14,Lambayong,60142.27,62429.55115119452,-2287.2811511945256
2022-01-15,Lambayong,55313.28,56200.54420065105,-887.2642006510505
2022-01-16,Lambayong,49861.86,53759.800520952165,-3897.9405209521647
2022-01-17,Lambayong,52668.09,57001.19969856941,-4333.109698569417
2022-01-18,Lambayong,54188.65,55433.91715584718,-1245.2671558471775
2022-01-19,Lambayong,59141.52,62551.207285827055,-3409.687285827058
2022-01-20,Lambayong,57073.28,60741.38355471025,-3668.103554710251
2022-01-21,Lambayong,55464.33,59578.04440060862,-4113.714400608616
